id,to_Word_id,Position,Value,Gloss,Part_of_Speech
80134,40302,2,-s,-GEN1,-nsuf
80135,40303,1,"k’icu",tooth,n2
80136,40304,1,"yoł",be,v
80137,40304,2,-asi,-RES.PRT,-vsuf
80138,40305,1,"uži",boy,n1
80139,40305,2,-n,-and,-suf
80140,40306,1,esu,find,v
80141,40306,2,-n,-PFV.CVB,-vsuf
80142,40307,1,mesed,gold,n3
80143,40307,2,-s,-GEN1,-nsuf
80144,40308,1,"žežu",ponytail,n3
80145,40309,1,"yoł",be,v
80146,40309,2,-asi,-RES.PRT,-vsuf
80147,40310,1,kid,girl,n2
80148,40310,2,-n,-and,-suf
80149,40311,1,y-,II-,pref-
80150,40311,2,esu,find,v
80151,40311,3,-n,-PST.UNW,-vsuf
80152,40312,1,"ʕuraw",very,adv
80153,40313,1,"ɣˤaɣˤu",be.happy,comp
80154,40314,1,b-,I.PL-,pref-
80155,40314,2,izi,get,v
80156,40314,3,-n,-PFV.CVB,-vsuf
80157,40315,1,habihan,miller,n1
80158,40315,2,-n,-and,-suf
80159,40316,1,baru,wife,n2
80160,40316,2,-n,-and,-suf
80161,40317,1,xexbi,children,n1pl
80162,40318,1,anu,be.NEG,v
80163,40318,2,-si,-ATTR,-suf
80164,40319,1,"žedu",DEM1.IPL.OBL,pron
80165,40319,2,-r,-LAT,-nsuf
80166,40320,1,nazay,from.where,adv
80167,40321,1,"eƛi",say,v
80168,40321,2,-a,-INF,-vsuf
80169,40322,1,b-,I.PL-,pref-
80170,40322,2,iy,know,v
80171,40322,3,"-č’ey",-NEG.PST.CVB,-vsuf
80172,40323,1,"žedu",DEM1.IPL,pron
80173,40324,1,kur,throw,v
80174,40324,2,"-zaƛ’",-CSL.CVB,-vsuf
80175,40325,1,"ƛ’iri",above,adv
80176,40326,1,b-,I.PL-,pref-
80177,40326,2,"iči",remain,v
80178,40326,3,-n,-PFV.CVB,-vsuf
80179,40327,1,"žedu",DEM1.IPL,pron
80180,40327,2,-a,-ERG,-nsuf
80181,40328,1,kiki,feed,v
80182,40328,2,"-zaƛ’",-CSL.CVB,-vsuf
80183,40329,1,xexbi,children,n1pl
80184,40330,1,b-,I.PL-,pref-
80185,40330,2,"aq’ˤił",grow.up,v
80186,40330,3,-x,-IPFV.CVB,-vsuf
80187,40330,4,-tow,-EMPH,-suf
80188,40331,1,b-,I.PL-,pref-
80189,40331,2,"ik’i",go,v
80190,40331,3,-x,-IPFV.CVB,-vsuf
80191,40332,1,zow,be.NPRS,v
80192,40332,2,-n,-PST.UNW,-vsuf
80193,40333,1,sida,one.OBL,num
80194,40334,1,qu,day,n4
80195,40334,2,"-ł",-CONT.ESS,-nsuf
80196,40335,1,"maħor",outside,adv
80197,40335,2,-n,-TOP,-suf
80198,40336,1,oq,become,v
80199,40336,2,-n,-PFV.CVB,-vsuf
80200,40337,1,"uži",boy,n1
80201,40338,1,nesi,DEM1.ISG.OBL,pron
80202,40338,2,-ce,-EQU1,-nsuf
80203,40338,3,-tow,-EMPH,-suf
80204,40339,1,sida,one.OBL,num
80205,40340,1,"uži",boy,n1
80206,40340,2,"-ƛ’",-SUPER.ESS,-nsuf
80207,40340,3,-n,-TOP,-suf
80208,40341,1,"iħanad",fight,v
80209,40341,2,-n,-PFV.CVB,-vsuf
80210,40342,1,yisi,DEM2.ISG.OBL,pron
80211,40342,2,-q,-POSS.ESS,-nsuf
80212,40343,1,nesi,DEM1.ISG.OBL,pron
80213,40343,2,-s,-GEN1,-nsuf
80214,40344,1,mecu,hand,n3
80215,40345,1,"q’ˤažu",dislocate,v
80216,40345,2,-n,-PST.UNW,-vsuf
80217,40346,1,"neła",DEM1.IISG.OBL,pron
80218,40347,1,"ƛˤori",war,n3
80219,40347,2,"-łay",-CONT.ABL,-nsuf
80220,40347,3,-n,-TOP,-suf
80221,40348,1,teq,hear,v
80222,40348,2,-n,-PFV.CVB,-vsuf
80223,40349,1,"ƛ’iri",above,adv
80224,40349,2,-r,-LAT,-nsuf
80225,40350,1,y-,II-,pref-
80226,40350,2,ay,come,v
80227,40350,3,-ru,-PST.PRT,-vsuf
80228,40351,1,nesi,DEM1.ISG.OBL,pron
80229,40352,1,"uži",boy,n1
80230,40352,2,-z,-GEN2,-nsuf
80231,40353,1,eni,mother,n2
80232,40353,2,-a,-ERG,-nsuf
80233,40354,1,nesi,DEM1.ISG.OBL,pron
80234,40354,2,-qor,-POSS.LAT,-nsuf
80235,40355,1,"qˤaƛi",shout,v
80236,40355,2,-n,-PST.UNW,-vsuf
80237,40356,1,"iħu",river,n3
80238,40356,2,-a,-IN.ESS,-nsuf
80239,40356,3,-zo,-ATTR.OBL,-suf
80240,40356,4,-ni,-DEF,-suf
80241,40357,1,"łi",water,n4
80242,40357,2,-a,-ERG,-nsuf
80243,40358,1,b-,I.PL-,pref-
80244,40358,2,ow,bring,v
80245,40358,3,-n,-PFV.CVB,-vsuf
80246,40359,1,kur,throw,v
80247,40359,2,-ali,-ATTR,-vsuf
80248,40360,1,"meži",you.PL,pron
80249,40360,2,-kin,-even,-suf
80250,40361,1,sida,one.OBL,num
80251,40362,1,"ħal",condition,n3
80252,40362,2,-a,-IN.ESS,-nsuf
80253,40363,1,b-,I.PL-,pref-
80254,40363,2,"iči",remain,v
80255,40363,3,-x,-IPFV.CVB,-vsuf
80256,40364,1,"yołi",however,adv
80257,40364,2,"-ƛin",-QUOT,-suf
80258,40365,1,"ža",DEM1.SG,pron
80259,40365,2,-n,-TOP,-suf
80260,40366,1,yisi,DEM2.ISG.OBL,pron
80261,40366,2,-r,-LAT,-nsuf
80262,40367,1,"ʕuraw",very,adv
80263,40368,1,"isał",be.difficult,v
80264,40368,2,-n,-TOP,-suf
80265,40369,1,oq,become,v
80266,40369,2,-n,-PFV.CVB,-vsuf
80267,40370,1,"aɣˤu",mill,n2
80268,40370,2,"-xaɣor",-AD.VERS,-nsuf
80269,40371,1,"ik’i",go,v
80270,40371,2,-n,-PST.UNW,-vsuf
80271,40372,1,nesi,DEM1.ISG.OBL,pron
80272,40372,2,-a,-ERG,-nsuf
80273,40373,1,esiw,sister,n2
80274,40373,2,-qor,-POSS.LAT,-nsuf
80275,40374,1,"eƛi",say,v
80276,40374,2,-n,-PST.UNW,-vsuf
80277,40375,1,elu,we(I).OBL,pron
80278,40375,2,-s,-GEN1,-nsuf
80279,40376,1,eni-babiw,parents,n1pl
80280,40377,1,"šebi",who,pron
80281,40378,1,"yoł",be,v
80282,40378,2,-ru,-PST.PRT,-vsuf
80283,40379,1,b-,I.PL-,pref-
80284,40379,2,iy,know,v
80285,40379,3,"-zaƛ’or",-POST.CVB,-vsuf
80286,40380,1,di,me,pron
80287,40380,2,-n,-and,-suf
80288,40381,1,"iš",eat,v
80289,40381,2,"-ač’in",-NEG.FUT.DEF,-vsuf
80290,40382,1,mi,you,pron
80291,40382,2,-n,-and,-suf
80292,40383,1,y-,II-,pref-
80293,40383,2,"iš",eat,v
80294,40383,3,-n,-PROHIB,-vsuf
80295,40383,4,"-ƛin",-QUOT,-suf
80296,40384,1,b-,I.PL-,pref-
80297,40384,2,"iš",eat,v
80298,40384,3,"-č’ey",-NEG.PST.CVB,-vsuf
80299,40385,1,b-,I.PL-,pref-
80300,40385,2,"et’u-k’oƛi",hop,v
80301,40385,3,-n,-PFV.CVB,-vsuf
80302,40386,1,b-,I.PL-,pref-
80303,40386,2,"iči",be,v
80304,40386,3,-asi,-RES.PRT,-vsuf
80305,40387,1,"žedu",DEM1.IPL,pron
80306,40388,1,b-,I.PL-,pref-
80307,40388,2,oq,become,v
80308,40388,3,"-zaƛ’",-CSL.CVB,-vsuf
80309,40389,1,habihan,miller,n1
80310,40389,2,-a,-ERG,-nsuf
80311,40390,1,esir,ask,v
80312,40390,2,-n,-PST.UNW,-vsuf
80313,40391,1,"šida",why,pron
80314,40392,1,"meži",you.PL,pron
80315,40393,1,nedur,so,adv
80316,40394,1,b-,I.PL-,pref-
80317,40394,2,"iči",be,v
80318,40394,3,-asi,-RES.PRT,-vsuf
80319,40394,4,"-ƛin",-QUOT,-suf
80320,40395,1,xizyo,afterwards,adv
80321,40396,1,xexbi,children,n1pl
80322,40396,2,-a,-ERG,-nsuf
80323,40397,1,esir,ask,v
80324,40397,2,-n,-PST.UNW,-vsuf
80325,40398,1,eli,we,pron
80326,40399,1,"mežu",you(I).PL.OBL,pron
80327,40399,2,-s,-GEN1,-nsuf
80328,40399,3,-a,-Q,-suf
80329,40400,1,"yoł",be,v
80330,40401,1,xexbi,children,n1pl
80331,40402,1,"žek’u",man,n1
80332,40402,2,-s,-GEN1,-nsuf
80333,40402,3,-a,-Q,-suf
80334,40403,1,"yoł",be,v
80335,40403,2,"-ƛin",-QUOT,-suf
80336,40404,1,"ła",who.OBL,pron
80337,40404,2,-s,-GEN1,-nsuf
80338,40405,1,"yoł",be,v
80339,40405,2,-ru,-PST.PRT,-vsuf
80340,40406,1,esi,tell,v
80341,40406,2,"-näy",-CND.CVB,-vsuf
80342,40407,1,b-,I.PL-,pref-
80343,40407,2,"iš",eat,v
80344,40407,3,-a,-INF,-vsuf
80345,40408,1,"yoł",be,v
80346,40408,2,-a,-Q,-suf
80347,40409,1,"meži",you.PL,pron
80348,40409,2,"-ƛin",-QUOT,-suf
80349,40410,1,esir,ask,v
80350,40410,2,-n,-PST.UNW,-vsuf
80351,40411,1,habihan,miller,n1
80352,40411,2,-a,-ERG,-nsuf
80353,40412,1,yisi,DEM2.ISG.OBL,pron
80354,40412,2,-a,-ERG,-nsuf
80355,40412,3,-n,-TOP,-suf
80356,40413,1,"eƛi",say,v
80357,40413,2,-n,-PST.UNW,-vsuf
80358,40414,1,"mežu",you(I).PL.OBL,pron
80359,40414,2,-a,-ERG,-nsuf
80360,40415,1,elu,we(I).OBL,pron
80361,40415,2,-q,-POSS.ESS,-nsuf
80362,40416,1,b-,III-,pref-
80363,40416,2,uy,true,adj
80364,40416,3,-xor,-AD.LAT,-nsuf
80365,40417,1,xabar,story,n3
80366,40418,1,esi,tell,v
80367,40418,2,"-näy",-CND.CVB,-vsuf
80368,40419,1,b-,I.PL-,pref-
80369,40419,2,"iš",eat,v
80370,40419,3,-a,-INF,-vsuf
80371,40420,1,"yoł",be,v
80372,40420,2,"-ƛin",-QUOT,-suf
80373,40421,1,xizyo,afterwards,adv
80374,40422,1,habihan,miller,n1
80375,40422,2,-a,-ERG,-nsuf
80376,40423,1,esi,tell,v
80377,40423,2,-n,-PST.UNW,-vsuf
80378,40424,1,yizi,DEM2.IPL.OBL,pron
80379,40424,2,-q,-POSS.ESS,-nsuf
80380,40425,1,"meži",you.PL,pron
80381,40426,1,elu,we(I).OBL,pron
80382,40426,2,-s,-GEN1,-nsuf
80383,40427,1,xexbi,children,n1pl
80384,40428,1,anu,be.NEG,v
80385,40429,1,"łi",water,n4
80386,40429,2,-a,-ERG,-nsuf
80387,40430,1,y-,II-,pref-
80388,40430,2,ayr,bring,v
80389,40430,3,-ru,-PST.PRT,-vsuf
80390,40431,1,"k’emot’",wooden.case,n2
80391,40431,2,-a,-IN.ESS,-nsuf
80392,40432,1,"teł",inside,post
80393,40432,2,-n,-TOP,-suf
80394,40433,1,b-,I.PL-,pref-
80395,40433,2,esu,find,v
80396,40433,3,-n,-PFV.CVB,-vsuf
80397,40434,1,elu,we(I).OBL,pron
80398,40434,2,-a,-ERG,-nsuf
80399,40435,1,"meži",you.PL,pron
80400,40436,1,kiki,feed,v
80401,40436,2,-n,-PFV.CVB,-vsuf
80402,40437,1,b-,I.PL-,pref-
80403,40437,2,"aq’ˤi-igek’",grow.up,v
80404,40437,3,-s,-PST.WIT,-vsuf
80405,40438,1,"q’ˤim",oneself,n4
80406,40438,2,-s,-GEN1,-nsuf
80407,40439,1,xexbi,children,n1pl
80408,40440,1,b-,I.PL-,pref-
80409,40440,2,"iłe",as,conj
80410,40440,3,"-ƛin",-QUOT,-suf
80411,40441,1,"howži",now,adv
80412,40442,1,hudu,then,excl
80413,40443,1,"žedu",DEM1.IPL,pron
80414,40444,1,xexbi,children,n1pl
80415,40445,1,ax,belly,n4
80416,40446,1,r-,IV-,pref-
80417,40446,2,oq,happen,v
80418,40446,3,-ace,-TERM,-vsuf
80419,40446,4,"-t’a",-DISTR,-suf
80420,40447,1,b-,I.PL-,pref-
80421,40447,2,"iš",eat,v
80422,40447,3,-n,-PST.UNW,-vsuf
80423,40448,1,"mežu",you(I).PL.OBL,pron
80424,40448,2,-r,-LAT,-nsuf
80425,40449,1,b-,III-,pref-
80426,40449,2,"eže",big,adj
80427,40450,1,barkala,thank,n3
80428,40451,1,"yoł",be,v
80429,40452,1,eli,we,pron
80430,40453,1,nedur,so,adv
80431,40454,1,b-,I.PL-,pref-
80432,40454,2,"eže",big,adj
80433,40455,1,b-,I.PL-,pref-
80434,40455,2,oq,become,v
80435,40455,3,-ace,-TERM,-vsuf
80436,40456,1,kiki,feed,v
80437,40456,2,-ru,-PST.PRT,-vsuf
80438,40456,3,-s,-GEN1,-nsuf
80439,40457,1,"howži",now,adv
80440,40458,1,elu,we(I).OBL,pron
80441,40458,2,-r,-LAT,-nsuf
80442,40459,1,"mežu",you(I).PL.OBL,pron
80443,40459,2,-day,-APUD.ABL,-nsuf
80444,40460,1,b-,I.PL-,pref-
80445,40460,2,"ik’i",go,v
80446,40460,3,-a,-INF,-vsuf
80447,40461,1,r-,IV-,pref-
80448,40461,2,eti,want,v
80449,40461,3,-n,-PST.UNW,-vsuf
80450,40462,1,"łˤora",three.OBL,num
80451,40463,1,"ɣudi",day,n4
80452,40464,1,"ʕeze",be.enough,comp
80453,40465,1,r-,IV-,pref-
80454,40465,2,oq,become,v
80455,40465,3,-ace,-TERM,-vsuf
80456,40466,1,elu,we(I).OBL,pron
80457,40466,2,-r,-LAT,-nsuf
80458,40467,1,"bišʷa",food,n4
80459,40467,2,-n,-TOP,-suf
80460,40468,1,er,set.up,v
80461,40468,2,-o,-IMPR,-vsuf
80462,40469,1,eli,we,pron
80463,40469,2,-n,-TOP,-suf
80464,40470,1,huni,way,n4
80465,40470,2,-x,-AD.ESS,-nsuf
80466,40471,1,b-,I.PL-,pref-
80467,40471,2,egir,let,v
80468,40471,3,"-ƛin",-QUOT,-suf
80469,40472,1,"eƛi",say,v
80470,40472,2,-n,-PFV.CVB,-vsuf
80471,40473,1,xexbi,children,n1pl
80472,40473,2,-a,-ERG,-nsuf
80473,40474,1,harizi,request,comp
80474,40475,1,r-,IV-,pref-
80475,40475,2,odi,do,v
80476,40475,3,-n,-PST.UNW,-vsuf
80477,40476,1,ele,there,adv
80478,40476,2,-ay,-IN.ABL,-nsuf
80479,40477,1,b-,I.PL-,pref-
80480,40477,2,izi,get.up,v
80481,40477,3,-n,-PFV.CVB,-vsuf
80482,40478,1,b-,I.PL-,pref-
80483,40478,2,"ik’i",go,v
80484,40478,3,-n,-PFV.CVB,-vsuf
80485,40479,1,yizi,DEM2.IPL,pron
80486,40480,1,xan,khan,n1
80487,40480,2,-z,-GEN2,-nsuf
80488,40481,1,ma,door,n2
80489,40481,2,-xor,-AD.LAT,-nsuf
80490,40482,1,b-,I.PL-,pref-
80491,40482,2,ay,come,v
80492,40482,3,-n,-PST.UNW,-vsuf
80493,40483,1,yizi,DEM2.IPL.OBL,pron
80494,40483,2,-r,-LAT,-nsuf
80495,40484,1,"ža",DEM1.SG,pron
80496,40485,1,xan,khan,n1
80497,40486,1,"łinax",how,pron
80498,40487,1,iy,know,v
80499,40487,2,-x,-PRS,-vsuf
80500,40488,1,yizi,DEM2.IPL.OBL,pron
80501,40488,2,-s,-GEN1,-nsuf
80502,40489,1,babiw,father,n1
80503,40490,1,"yoł",be,v
80504,40490,2,"-rułi",-MSD,-vsuf
80505,40491,1,xan,khan,n1
80506,40491,2,-r,-LAT,-nsuf
80507,40491,3,-n,-and,-suf
80508,40492,1,hemedur,so,adv
80509,40492,2,-tow,-EMPH,-suf
80510,40493,1,yizi,DEM2.IPL,pron
80511,40494,1,b-,I.PL-,pref-
80512,40494,2,iy,know,v
80513,40494,3,-n,-PST.UNW,-vsuf
80514,40494,4,-anu,-NEG,-vsuf
80515,40495,1,yizi,DEM2.IPL,pron
80516,40496,1,elo,there,adv
80517,40496,2,-r,-LAT,-nsuf
80518,40497,1,b-,I.PL-,pref-
80519,40497,2,ay,come,v
80520,40497,3,"-zaƛ’",-CSL.CVB,-vsuf
80521,40498,1,im,pole,n3
80522,40498,2,-q,-POSS.ESS,-nsuf
80523,40499,1,y-,II-,pref-
80524,40499,2,ici,tie,v
80525,40499,3,-asi,-RES.PRT,-vsuf
80526,40500,1,nesi,DEM1.ISG.OBL,pron
80527,40500,2,-a,-ERG,-nsuf
80528,40501,1,nesi,DEM1.ISG.OBL,pron
80529,40501,2,-s,-GEN1,-nsuf
80530,40502,1,baru,wife,n2
80531,40502,2,-n,-TOP,-suf
80532,40503,1,y-,II-,pref-
80533,40503,2,ukar,show,v
80534,40503,3,-n,-PFV.CVB,-vsuf
80535,40504,1,xan,khan,n1
80536,40504,2,-a,-ERG,-nsuf
80537,40505,1,"eƛi",say,v
80538,40505,2,-n,-PST.UNW,-vsuf
80539,40506,1,"naʕana",curse,n3
80540,40506,2,-n,-TOP,-suf
80541,40507,1,b-,III-,pref-
80542,40507,2,odi,do,v
80543,40507,3,-n,-PFV.CVB,-vsuf
80544,40508,1,"eloš",over.there,adv
80545,40509,1,"neła",DEM1.IISG.OBL,pron
80546,40510,1,"ɣˤanabi",woman,n2
80547,40510,2,-s,-GEN1,-nsuf
80548,40511,1,nocu,saliva,n2
80549,40512,1,"caƛi",throw,v
80550,40512,2,-o,-IMPR,-vsuf
80551,40512,3,"-ƛin",-QUOT,-suf
80552,40513,1,xexbi,children,n1pl
80553,40514,1,"eƛi",say,v
80554,40514,2,-n,-PST.UNW,-vsuf
80555,40515,1,eli,we,pron
80556,40516,1,"maħor",outside,adv
80557,40517,1,"xalq’i",people,n3
80558,40518,1,"q’ʷarid",hurt,comp
80559,40519,1,b-,III-,pref-
80560,40519,2,odi,do,v
80561,40519,3,-ani,-MSD,-deriv
80562,40519,4,-x,-AD.ESS,-nsuf
80563,40520,1,b-,I.PL-,pref-
80564,40520,2,oq,become,v
80565,40520,3,-asi,-RES.PRT,-vsuf
80566,40521,1,anu,be.NEG,v
80567,40521,2,"-ƛin",-QUOT,-suf
80568,40522,1,"uži",boy,n1
80569,40522,2,-a,-ERG,-nsuf
80570,40523,1,b-,III-,pref-
80571,40523,2,"eži",more,adv
80572,40523,3,-gon,-CNTR,-suf
80573,40524,1,"eƛuk’",leather.sack,n4
80574,40524,2,-ay,-IN.ABL,-nsuf
80575,40525,1,b-,III-,pref-
80576,40525,2,is,take,v
80577,40525,3,-n,-PFV.CVB,-vsuf
80578,40526,1,magalu,bread,n3
80579,40527,1,"teƛ",give,v
80580,40527,2,-n,-PST.UNW,-vsuf
80581,40528,1,im,pole,n3
80582,40528,2,-q,-POSS.ESS,-nsuf
80583,40529,1,y-,II-,pref-
80584,40529,2,ici,tie,v
80585,40529,3,-ali,-ATTR,-vsuf
80586,40530,1,"ɣˤanabi",woman,n2
80587,40530,2,-r,-LAT,-nsuf
80588,40531,1,ele,there,adv
80589,40531,2,-ay,-IN.ABL,-nsuf
80590,40531,3,-gon,-CNTR,-suf
80591,40532,1,bitor,thither,adv
80592,40533,1,"žedu",DEM1.IPL,pron
80593,40534,1,b-,I.PL-,pref-
80594,40534,2,"ik’i",go,v
80595,40534,3,-n,-PFV.CVB,-vsuf
80596,40534,4,"-ƛax",-QUOT,-suf
80597,40535,1,r-,IV-,pref-
80598,40535,2,igu,good,adj
80599,40536,1,hawa,air,n4
80600,40536,2,-n,-and,-suf
80601,40537,1,"bac’adaw",clean,adj
80602,40538,1,"łi",water,n4
80603,40538,2,-n,-and,-suf
80604,40539,1,r-,IV-,pref-
80605,40539,2,"ˤaqi",accumulate,v
80606,40539,3,-asi,-RES.PRT,-vsuf
80607,40540,1,bix,grass,n4
80608,40541,1,"yoł",be,v
80609,40541,2,-za,-LCV.CVB,-vsuf
80610,40541,3,-r,-LAT,-nsuf
80611,40541,4,-n,-and,-suf
80612,40542,1,"žek’u",man,n1
80613,40542,2,-tow,-EMPH,-suf
80614,40543,1,anu,be.absent,v
80615,40543,2,-za,-LCV.CVB,-vsuf
80616,40544,1,"moči",place,n3
80617,40544,2,"-ƛ’or",-SUPER.LAT,-nsuf
80618,40545,1,b-,I.PL-,pref-
80619,40545,2,ay,come,v
80620,40545,3,-n,-PST.UNW,-vsuf
80621,40545,4,"-ƛax",-QUOT,-suf
80622,40546,1,elo,there,adv
80623,40547,1,yizi,DEM2.IPL.OBL,pron
80624,40548,1,xexbi,children,n1pl
80625,40548,2,-a,-ERG,-nsuf
80626,40549,1,"žedu",DEM1.IPL.OBL,pron
80627,40549,2,-a,-ERG,-nsuf
80628,40550,1,"žedu",DEM1.IPL.OBL,pron
80629,40550,2,-r,-LAT,-nsuf
80630,40551,1,"ɣˤutku",house,n4
80631,40552,1,r-,IV-,pref-
80632,40552,2,odi,do,v
80633,40552,3,-ani,-MSD,-deriv
80634,40552,4,-x,-AD.ESS,-nsuf
80635,40553,1,ros,base,n3
80636,40554,1,b-,III-,pref-
80637,40554,2,"ič’i",dig,v
80638,40554,3,-a,-INF,-vsuf
80639,40555,1,"bašla",begin,comp
80640,40556,1,b-,III-,pref-
80641,40556,2,odi,do,v
80642,40556,3,-n,-PST.UNW,-vsuf
80643,40557,1,howlo,there,adv
80644,40558,1,xizyo,afterwards,adv
80645,40559,1,yizi,DEM2.IPL,pron
80646,40560,1,"q’ˤano",two,num
80647,40560,2,-n,-TOP,-suf
80648,40561,1,esyu,brother,n1
80649,40561,2,-bi,-PL,-nsuf
80650,40562,1,"akił",get.tired,v
80651,40562,2,-n,-PFV.CVB,-vsuf
80652,40563,1,"moƛu",sleep,n2
80653,40563,2,-n,-TOP,-suf
80654,40564,1,b-,III-,pref-
80655,40564,2,iqir,catch,v
80656,40564,3,-n,-PFV.CVB,-vsuf
80657,40565,1,"łera",five.OBL,num
80658,40565,2,-kin,-even,-suf
80659,40566,1,"ɣudi",day,n4
80660,40567,1,"č’arił",wake.up,v
80661,40567,2,-n,-PST.UNW,-vsuf
80662,40567,3,-anu,-NEG,-vsuf
80663,40568,1,sosi,at.first,adv
80664,40569,1,"moƛu",sleep,n2
80665,40569,2,-xay,-AD.ABL,-nsuf
80666,40570,1,"uži",boy,n1
80667,40571,1,"č’arił",wake.up,v
80668,40571,2,-n,-PST.UNW,-vsuf
80669,40572,1,-,-,-
80670,40573,1,"tamaša",be.surprised,comp
80671,40574,1,oq,become,v
80672,40574,2,-n,-PFV.CVB,-vsuf
80673,40575,1,"ƛexu",remain,v
80674,40575,2,-n,-PFV.CVB,-vsuf
80675,40576,1,yeda,DEM2.ISG,pron
80676,40577,1,xan,khan,n1
80677,40577,2,-z,-GEN2,-nsuf
80678,40577,3,"-ƛ’ay",-SUPER.ABL,-nsuf
80679,40577,4,-gon,-CNTR,-suf
80680,40578,1,r-,IV-,pref-
80681,40578,2,igu,pretty,adj
80682,40579,1,"ɣˤutku",house,n4
80683,40580,1,"moƛu",sleep,n2
80684,40580,2,-xay,-AD.ABL,-nsuf
80685,40581,1,izi,get.up,v
80686,40581,2,"-zaƛ’or",-POST.CVB,-vsuf
80687,40582,1,elo,there,adv
80688,40583,1,r-,IV-,pref-
80689,40583,2,esu,find,v
80690,40583,3,"-zaƛ’",-CSL.CVB,-vsuf
80691,40584,1,xizyogon,then,adv
80692,40585,1,esiw,sister,n2
80693,40585,2,-n,-TOP,-suf
80694,40586,1,"č’arił",wake.up,v
80695,40586,2,-n,-PST.UNW,-vsuf
80696,40587,1,eleley,behold,excl
80697,40588,1,esiw,brother,n1
80698,40588,2,"-ƛin",-QUOT,-suf
80699,40589,1,"eƛi",say,v
80700,40589,2,-n,-PST.UNW,-vsuf
80701,40590,1,"yiła",DEM2.IISG.OBL,pron
80702,40590,2,-a,-ERG,-nsuf
80703,40591,1,di,me,pron
80704,40591,2,-n,-TOP,-suf
80705,40592,1,kumak,help,n3
80706,40592,2,-r,-LAT,-nsuf
80707,40593,1,anu,be.absent,v
80708,40593,2,-si,-ATTR,-suf
80709,40594,1,yedu,DEM2.IISG,pron
80710,40595,1,nece,so.much,adv
80711,40596,1,r-,IV-,pref-
80712,40596,2,"eže",big,adj
80713,40597,1,"ɣˤutku",house,n4
80714,40598,1,didur,how,pron
80715,40599,1,mi,you,pron
80716,40599,2,-q,-POSS.ESS,-nsuf
80717,40600,1,r-,IV-,pref-
80718,40600,2,odi,do,v
80719,40600,3,"-ł",-POT,-vsuf
80720,40600,4,-a,-PST.WIT.INT,-vsuf
80721,40601,1,di,me,pron
80722,40601,2,-kin,-even,-suf
80723,40602,1,"šida",why,pron
80724,40603,1,"moƛu",sleep,n2
80725,40603,2,-xay,-AD.ABL,-nsuf
80726,40604,1,"č’arik’",wake.up,v
80727,40604,2,"-č’u",-NEG.PST.WIT,-vsuf
80728,40604,3,"-ƛin",-QUOT,-suf
80729,40605,1,mi,you,pron
80730,40606,1,"moƛu",sleep,n2
80731,40606,2,-xay,-AD.ABL,-nsuf
80732,40607,1,y-,II-,pref-
80733,40607,2,izir,lift,v
80734,40607,3,-ani,-MSD,-deriv
80735,40607,4,-x,-AD.ESS,-nsuf
80736,40608,1,"ħažałi",need,n4
80737,40609,1,zow,be.NPRS,v
80738,40609,2,"-č’u",-NEG.PST.WIT,-vsuf
80739,40610,1,b-,III-,pref-
80740,40610,2,"aq’ˤu",many,adj
80741,40611,1,"xalq’i",people,n3
80742,40612,1,di,me,pron
80743,40612,2,-z,-GEN2,-nsuf
80744,40613,1,kumak,help,n3
80745,40613,2,-r,-LAT,-nsuf
80746,40614,1,b-,III-,pref-
80747,40614,2,ay,come,v
80748,40614,3,-asi,-RES.PRT,-vsuf
80749,40615,1,zow,be.NPRS,v
80750,40615,2,-s,-PST.WIT,-vsuf
80751,40616,1,di,me,pron
80752,40616,2,-kin,-even,-suf
80753,40617,1,"žedu",DEM1.IPL,pron
80754,40617,2,-a,-ERG,-nsuf
80755,40618,1,eynod,work,v
80756,40618,2,-a,-INF,-vsuf
80757,40619,1,egir,let,v
80758,40619,2,"-č’u",-NEG.PST.WIT,-vsuf
80759,40619,3,"-ƛin",-QUOT,-suf
80760,40620,1,"eƛi",say,v
80761,40620,2,-n,-PST.UNW,-vsuf
80762,40621,1,yisi,DEM2.ISG.OBL,pron
80763,40621,2,-a,-ERG,-nsuf
80764,40622,1,elo,there,adv
80765,40623,1,"ɣˤutku",house,n4
80766,40623,2,"-aɣor",-IN.VERS,-nsuf
80767,40623,3,-n,-TOP,-suf
80768,40624,1,b-,I.PL-,pref-
80769,40624,2,oq,become,v
80770,40624,3,-n,-PFV.CVB,-vsuf
80771,40625,1,"žedu",DEM1.IPL,pron
80772,40625,2,-a,-ERG,-nsuf
80773,40626,1,"žedu",DEM1.IPL.OBL,pron
80774,40626,2,-r,-LAT,-nsuf
80775,40627,1,"maʕišat",fortune,n3
80776,40628,1,b-,III-,pref-
80777,40628,2,odi,do,v
80778,40628,3,-x,-IPFV.CVB,-vsuf
80779,40629,1,b-,III-,pref-
80780,40629,2,"iči",live,v
80781,40629,3,-n,-PST.UNW,-vsuf
80782,40630,1,"q’ˤano",two,num
80783,40630,2,-n,-TOP,-suf
80784,40631,1,esyu,brother,n1
80785,40631,2,-bi,-PL,-nsuf
80786,40632,1,"uži",boy,n1
80787,40633,1,"ɣudes",daily,adv
80788,40634,1,"bełi",hunting,n3
80789,40634,2,"-ƛ’",-SUPER.ESS,-nsuf
80790,40634,3,"-t’a",-DISTR,-suf
80791,40635,1,"ik’i",go,v
